# SCARED1500 Overlap Statistics
# Seed: 42
# Num pairs: 1500
# Min overlap threshold: 40%

# Overlap stats: min=0.4002, max=1.0000, mean=0.7563, median=0.7924

# Per-pair overlap values:
# img1 img2 overlap
dataset_8_undistorted/keyframe_3_frame_000113.png dataset_8_undistorted/keyframe_3_frame_000202.png 0.8710
dataset_8_undistorted/keyframe_0_frame_000278.png dataset_8_undistorted/keyframe_0_frame_000623.png 0.4977
dataset_8_undistorted/keyframe_2_frame_000277.png dataset_8_undistorted/keyframe_2_frame_000382.png 0.9124
dataset_9_undistorted/keyframe_1_frame_000193.png dataset_9_undistorted/keyframe_1_frame_000197.png 0.9646
dataset_8_undistorted/keyframe_3_frame_000647.png dataset_8_undistorted/keyframe_3_frame_000789.png 0.6600
dataset_9_undistorted/keyframe_2_frame_000057.png dataset_9_undistorted/keyframe_2_frame_000131.png 0.4400
dataset_9_undistorted/keyframe_2_frame_000054.png dataset_9_undistorted/keyframe_2_frame_000241.png 0.4062
dataset_9_undistorted/keyframe_0_frame_000514.png dataset_9_undistorted/keyframe_0_frame_000727.png 0.6943
dataset_8_undistorted/keyframe_2_frame_000015.png dataset_8_undistorted/keyframe_2_frame_000186.png 0.6645
dataset_9_undistorted/keyframe_0_frame_000010.png dataset_9_undistorted/keyframe_0_frame_000238.png 0.6267
dataset_8_undistorted/keyframe_0_frame_000301.png dataset_8_undistorted/keyframe_0_frame_000929.png 0.5289
dataset_9_undistorted/keyframe_2_frame_000104.png dataset_9_undistorted/keyframe_2_frame_000371.png 0.7621
dataset_8_undistorted/keyframe_3_frame_000543.png dataset_8_undistorted/keyframe_3_frame_000708.png 0.7576
dataset_9_undistorted/keyframe_3_frame_000048.png dataset_9_undistorted/keyframe_3_frame_000070.png 0.6974
dataset_8_undistorted/keyframe_3_frame_000170.png dataset_8_undistorted/keyframe_3_frame_000633.png 0.6865
dataset_8_undistorted/keyframe_1_frame_000357.png dataset_8_undistorted/keyframe_1_frame_000472.png 0.4368
dataset_8_undistorted/keyframe_0_frame_000069.png dataset_8_undistorted/keyframe_0_frame_000798.png 0.4395
dataset_9_undistorted/keyframe_1_frame_000471.png dataset_9_undistorted/keyframe_1_frame_000585.png 0.8919
dataset_8_undistorted/keyframe_0_frame_000190.png dataset_8_undistorted/keyframe_0_frame_000693.png 0.5081
dataset_8_undistorted/keyframe_2_frame_000072.png dataset_8_undistorted/keyframe_2_frame_000570.png 0.8842
dataset_8_undistorted/keyframe_3_frame_000132.png dataset_8_undistorted/keyframe_3_frame_000613.png 0.6577
dataset_9_undistorted/keyframe_3_frame_000088.png dataset_9_undistorted/keyframe_3_frame_000130.png 0.4657
dataset_8_undistorted/keyframe_1_frame_000036.png dataset_8_undistorted/keyframe_1_frame_000336.png 0.9751
dataset_9_undistorted/keyframe_0_frame_000538.png dataset_9_undistorted/keyframe_0_frame_000739.png 0.7810
dataset_8_undistorted/keyframe_1_frame_000102.png dataset_8_undistorted/keyframe_1_frame_000449.png 0.4524
dataset_9_undistorted/keyframe_0_frame_000082.png dataset_9_undistorted/keyframe_0_frame_000773.png 0.4321
dataset_8_undistorted/keyframe_2_frame_000612.png dataset_8_undistorted/keyframe_2_frame_000681.png 0.9654
dataset_9_undistorted/keyframe_2_frame_000162.png dataset_9_undistorted/keyframe_2_frame_000201.png 0.5571
dataset_9_undistorted/keyframe_2_frame_000174.png dataset_9_undistorted/keyframe_2_frame_000248.png 1.0000
dataset_8_undistorted/keyframe_2_frame_000305.png dataset_8_undistorted/keyframe_2_frame_000453.png 0.9463
dataset_8_undistorted/keyframe_3_frame_000047.png dataset_8_undistorted/keyframe_3_frame_000076.png 0.8740
dataset_9_undistorted/keyframe_3_frame_000058.png dataset_9_undistorted/keyframe_3_frame_000088.png 0.6352
dataset_8_undistorted/keyframe_2_frame_000286.png dataset_8_undistorted/keyframe_2_frame_000344.png 0.9374
dataset_8_undistorted/keyframe_2_frame_000183.png dataset_8_undistorted/keyframe_2_frame_000515.png 0.9703
dataset_8_undistorted/keyframe_1_frame_000287.png dataset_8_undistorted/keyframe_1_frame_000633.png 0.5867
dataset_8_undistorted/keyframe_2_frame_000179.png dataset_8_undistorted/keyframe_2_frame_000632.png 0.9884
dataset_8_undistorted/keyframe_0_frame_000210.png dataset_8_undistorted/keyframe_0_frame_000540.png 0.6052
dataset_9_undistorted/keyframe_0_frame_000007.png dataset_9_undistorted/keyframe_0_frame_000392.png 0.6523
dataset_9_undistorted/keyframe_2_frame_000154.png dataset_9_undistorted/keyframe_2_frame_000452.png 0.4566
dataset_9_undistorted/keyframe_2_frame_000015.png dataset_9_undistorted/keyframe_2_frame_000410.png 0.4764
dataset_8_undistorted/keyframe_1_frame_000307.png dataset_8_undistorted/keyframe_1_frame_000506.png 0.5606
dataset_8_undistorted/keyframe_0_frame_000344.png dataset_8_undistorted/keyframe_0_frame_000616.png 0.6280
dataset_8_undistorted/keyframe_2_frame_000349.png dataset_8_undistorted/keyframe_2_frame_000418.png 0.7974
dataset_8_undistorted/keyframe_3_frame_000658.png dataset_8_undistorted/keyframe_3_frame_000803.png 0.5854
dataset_8_undistorted/keyframe_1_frame_000005.png dataset_8_undistorted/keyframe_1_frame_000285.png 0.6562
dataset_9_undistorted/keyframe_0_frame_000605.png dataset_9_undistorted/keyframe_0_frame_000703.png 0.8494
dataset_9_undistorted/keyframe_2_frame_000435.png dataset_9_undistorted/keyframe_2_frame_000443.png 0.6705
dataset_8_undistorted/keyframe_1_frame_000134.png dataset_8_undistorted/keyframe_1_frame_000356.png 0.8120
dataset_8_undistorted/keyframe_0_frame_000085.png dataset_8_undistorted/keyframe_0_frame_000449.png 0.4774
dataset_8_undistorted/keyframe_3_frame_000213.png dataset_8_undistorted/keyframe_3_frame_000431.png 0.9838
dataset_8_undistorted/keyframe_3_frame_000193.png dataset_8_undistorted/keyframe_3_frame_000486.png 0.9499
dataset_9_undistorted/keyframe_0_frame_000258.png dataset_9_undistorted/keyframe_0_frame_000894.png 0.5892
dataset_8_undistorted/keyframe_2_frame_000166.png dataset_8_undistorted/keyframe_2_frame_000547.png 0.9109
dataset_9_undistorted/keyframe_0_frame_000410.png dataset_9_undistorted/keyframe_0_frame_000803.png 0.5121
dataset_8_undistorted/keyframe_2_frame_000279.png dataset_8_undistorted/keyframe_2_frame_000642.png 0.9359
dataset_9_undistorted/keyframe_1_frame_000084.png dataset_9_undistorted/keyframe_1_frame_000154.png 0.9941
dataset_8_undistorted/keyframe_2_frame_000230.png dataset_8_undistorted/keyframe_2_frame_000621.png 0.9991
dataset_8_undistorted/keyframe_0_frame_000073.png dataset_8_undistorted/keyframe_0_frame_000243.png 0.8189
dataset_8_undistorted/keyframe_3_frame_000046.png dataset_8_undistorted/keyframe_3_frame_000133.png 0.8092
dataset_8_undistorted/keyframe_0_frame_000224.png dataset_8_undistorted/keyframe_0_frame_000677.png 0.5088
dataset_8_undistorted/keyframe_1_frame_000001.png dataset_8_undistorted/keyframe_1_frame_000068.png 0.5850
dataset_9_undistorted/keyframe_0_frame_000505.png dataset_9_undistorted/keyframe_0_frame_000748.png 0.7387
dataset_8_undistorted/keyframe_2_frame_000612.png dataset_8_undistorted/keyframe_2_frame_000649.png 0.9737
dataset_9_undistorted/keyframe_0_frame_000191.png dataset_9_undistorted/keyframe_0_frame_000258.png 0.9515
dataset_8_undistorted/keyframe_0_frame_000280.png dataset_8_undistorted/keyframe_0_frame_000292.png 0.9557
dataset_8_undistorted/keyframe_1_frame_000041.png dataset_8_undistorted/keyframe_1_frame_000367.png 0.8233
dataset_8_undistorted/keyframe_3_frame_000240.png dataset_8_undistorted/keyframe_3_frame_000774.png 0.8074
dataset_9_undistorted/keyframe_0_frame_000348.png dataset_9_undistorted/keyframe_0_frame_000437.png 0.6903
dataset_8_undistorted/keyframe_0_frame_000037.png dataset_8_undistorted/keyframe_0_frame_000043.png 0.9699
dataset_9_undistorted/keyframe_3_frame_000131.png dataset_9_undistorted/keyframe_3_frame_000146.png 0.6605
dataset_8_undistorted/keyframe_2_frame_000002.png dataset_8_undistorted/keyframe_2_frame_000375.png 0.6795
dataset_9_undistorted/keyframe_0_frame_000432.png dataset_9_undistorted/keyframe_0_frame_000576.png 0.6093
dataset_8_undistorted/keyframe_0_frame_000708.png dataset_8_undistorted/keyframe_0_frame_000724.png 0.9778
dataset_8_undistorted/keyframe_0_frame_000396.png dataset_8_undistorted/keyframe_0_frame_000691.png 0.4414
dataset_8_undistorted/keyframe_3_frame_000457.png dataset_8_undistorted/keyframe_3_frame_000744.png 0.7931
dataset_9_undistorted/keyframe_1_frame_000471.png dataset_9_undistorted/keyframe_1_frame_000566.png 0.5405
dataset_8_undistorted/keyframe_0_frame_000240.png dataset_8_undistorted/keyframe_0_frame_000405.png 0.5374
dataset_9_undistorted/keyframe_3_frame_000023.png dataset_9_undistorted/keyframe_3_frame_000076.png 0.4820
dataset_8_undistorted/keyframe_2_frame_000126.png dataset_8_undistorted/keyframe_2_frame_000390.png 1.0000
dataset_9_undistorted/keyframe_2_frame_000310.png dataset_9_undistorted/keyframe_2_frame_000330.png 0.8018
dataset_8_undistorted/keyframe_2_frame_000012.png dataset_8_undistorted/keyframe_2_frame_000339.png 0.7847
dataset_8_undistorted/keyframe_1_frame_000054.png dataset_8_undistorted/keyframe_1_frame_000103.png 0.7087
dataset_9_undistorted/keyframe_2_frame_000381.png dataset_9_undistorted/keyframe_2_frame_000636.png 0.5499
dataset_9_undistorted/keyframe_0_frame_000030.png dataset_9_undistorted/keyframe_0_frame_000458.png 0.5434
dataset_8_undistorted/keyframe_1_frame_000061.png dataset_8_undistorted/keyframe_1_frame_000469.png 0.5861
dataset_8_undistorted/keyframe_3_frame_000521.png dataset_8_undistorted/keyframe_3_frame_000774.png 0.7343
dataset_8_undistorted/keyframe_2_frame_000327.png dataset_8_undistorted/keyframe_2_frame_000389.png 0.8085
dataset_8_undistorted/keyframe_1_frame_000030.png dataset_8_undistorted/keyframe_1_frame_000133.png 0.5238
dataset_9_undistorted/keyframe_0_frame_000505.png dataset_9_undistorted/keyframe_0_frame_000900.png 0.9023
dataset_8_undistorted/keyframe_3_frame_000082.png dataset_8_undistorted/keyframe_3_frame_000365.png 0.9612
dataset_8_undistorted/keyframe_1_frame_000297.png dataset_8_undistorted/keyframe_1_frame_000337.png 0.9194
dataset_9_undistorted/keyframe_2_frame_000059.png dataset_9_undistorted/keyframe_2_frame_000698.png 0.8429
dataset_9_undistorted/keyframe_0_frame_000036.png dataset_9_undistorted/keyframe_0_frame_000288.png 0.7167
dataset_9_undistorted/keyframe_0_frame_000289.png dataset_9_undistorted/keyframe_0_frame_000302.png 0.9745
dataset_8_undistorted/keyframe_2_frame_000027.png dataset_8_undistorted/keyframe_2_frame_000319.png 0.8621
dataset_8_undistorted/keyframe_3_frame_000439.png dataset_8_undistorted/keyframe_3_frame_000674.png 0.6147
dataset_8_undistorted/keyframe_1_frame_000139.png dataset_8_undistorted/keyframe_1_frame_000284.png 0.4675
dataset_8_undistorted/keyframe_3_frame_000221.png dataset_8_undistorted/keyframe_3_frame_000681.png 0.7635
dataset_8_undistorted/keyframe_1_frame_000129.png dataset_8_undistorted/keyframe_1_frame_000166.png 0.8413
dataset_8_undistorted/keyframe_2_frame_000018.png dataset_8_undistorted/keyframe_2_frame_000633.png 0.8070
dataset_9_undistorted/keyframe_0_frame_000279.png dataset_9_undistorted/keyframe_0_frame_000310.png 0.9437
dataset_9_undistorted/keyframe_2_frame_000879.png dataset_9_undistorted/keyframe_2_frame_000895.png 0.8156
dataset_8_undistorted/keyframe_0_frame_000656.png dataset_8_undistorted/keyframe_0_frame_000675.png 0.9715
dataset_8_undistorted/keyframe_0_frame_000236.png dataset_8_undistorted/keyframe_0_frame_000507.png 0.5808
dataset_8_undistorted/keyframe_2_frame_000403.png dataset_8_undistorted/keyframe_2_frame_000625.png 0.9298
dataset_8_undistorted/keyframe_3_frame_000320.png dataset_8_undistorted/keyframe_3_frame_000464.png 0.9501
dataset_9_undistorted/keyframe_1_frame_000136.png dataset_9_undistorted/keyframe_1_frame_000263.png 0.4570
dataset_8_undistorted/keyframe_2_frame_000630.png dataset_8_undistorted/keyframe_2_frame_000677.png 0.9670
dataset_8_undistorted/keyframe_2_frame_000047.png dataset_8_undistorted/keyframe_2_frame_000505.png 0.8869
dataset_9_undistorted/keyframe_0_frame_000353.png dataset_9_undistorted/keyframe_0_frame_000406.png 0.8372
dataset_9_undistorted/keyframe_0_frame_000124.png dataset_9_undistorted/keyframe_0_frame_000353.png 0.9009
dataset_8_undistorted/keyframe_3_frame_000671.png dataset_8_undistorted/keyframe_3_frame_000848.png 0.5882
dataset_8_undistorted/keyframe_3_frame_000034.png dataset_8_undistorted/keyframe_3_frame_000864.png 0.6321
dataset_8_undistorted/keyframe_0_frame_000696.png dataset_8_undistorted/keyframe_0_frame_000822.png 0.5783
dataset_8_undistorted/keyframe_3_frame_000036.png dataset_8_undistorted/keyframe_3_frame_000306.png 0.7391
dataset_8_undistorted/keyframe_3_frame_000060.png dataset_8_undistorted/keyframe_3_frame_000578.png 0.7038
dataset_8_undistorted/keyframe_0_frame_000308.png dataset_8_undistorted/keyframe_0_frame_000484.png 0.5752
dataset_8_undistorted/keyframe_0_frame_000229.png dataset_8_undistorted/keyframe_0_frame_000314.png 0.8854
dataset_9_undistorted/keyframe_2_frame_000206.png dataset_9_undistorted/keyframe_2_frame_000339.png 1.0000
dataset_9_undistorted/keyframe_1_frame_000133.png dataset_9_undistorted/keyframe_1_frame_000265.png 0.4618
dataset_9_undistorted/keyframe_0_frame_000085.png dataset_9_undistorted/keyframe_0_frame_000185.png 0.7432
dataset_9_undistorted/keyframe_0_frame_000797.png dataset_9_undistorted/keyframe_0_frame_000884.png 0.9699
dataset_8_undistorted/keyframe_1_frame_000135.png dataset_8_undistorted/keyframe_1_frame_000230.png 0.5182
dataset_8_undistorted/keyframe_1_frame_000014.png dataset_8_undistorted/keyframe_1_frame_000194.png 0.5543
dataset_9_undistorted/keyframe_0_frame_000223.png dataset_9_undistorted/keyframe_0_frame_000304.png 0.9053
dataset_8_undistorted/keyframe_0_frame_000487.png dataset_8_undistorted/keyframe_0_frame_000593.png 0.8017
dataset_8_undistorted/keyframe_3_frame_000141.png dataset_8_undistorted/keyframe_3_frame_000444.png 0.9823
dataset_9_undistorted/keyframe_2_frame_000232.png dataset_9_undistorted/keyframe_2_frame_000567.png 1.0000
dataset_9_undistorted/keyframe_3_frame_000062.png dataset_9_undistorted/keyframe_3_frame_000090.png 0.6349
dataset_8_undistorted/keyframe_2_frame_000101.png dataset_8_undistorted/keyframe_2_frame_000621.png 0.9567
dataset_8_undistorted/keyframe_0_frame_000648.png dataset_8_undistorted/keyframe_0_frame_000658.png 0.9812
dataset_8_undistorted/keyframe_2_frame_000036.png dataset_8_undistorted/keyframe_2_frame_000348.png 0.7876
dataset_8_undistorted/keyframe_1_frame_000206.png dataset_8_undistorted/keyframe_1_frame_000296.png 0.6891
dataset_8_undistorted/keyframe_2_frame_000422.png dataset_8_undistorted/keyframe_2_frame_000472.png 1.0000
dataset_8_undistorted/keyframe_2_frame_000397.png dataset_8_undistorted/keyframe_2_frame_000665.png 0.8858
dataset_8_undistorted/keyframe_0_frame_000510.png dataset_8_undistorted/keyframe_0_frame_000525.png 0.9524
dataset_8_undistorted/keyframe_2_frame_000148.png dataset_8_undistorted/keyframe_2_frame_000313.png 1.0000
dataset_8_undistorted/keyframe_0_frame_000817.png dataset_8_undistorted/keyframe_0_frame_000931.png 0.8161
dataset_8_undistorted/keyframe_3_frame_000240.png dataset_8_undistorted/keyframe_3_frame_000764.png 0.8808
dataset_9_undistorted/keyframe_1_frame_000508.png dataset_9_undistorted/keyframe_1_frame_000548.png 0.6667
dataset_8_undistorted/keyframe_0_frame_000694.png dataset_8_undistorted/keyframe_0_frame_000897.png 0.7250
dataset_9_undistorted/keyframe_0_frame_000286.png dataset_9_undistorted/keyframe_0_frame_000478.png 0.5835
dataset_9_undistorted/keyframe_1_frame_000046.png dataset_9_undistorted/keyframe_1_frame_000142.png 0.9562
dataset_8_undistorted/keyframe_1_frame_000011.png dataset_8_undistorted/keyframe_1_frame_000468.png 0.4769
dataset_9_undistorted/keyframe_0_frame_000375.png dataset_9_undistorted/keyframe_0_frame_000757.png 0.4977
dataset_8_undistorted/keyframe_2_frame_000439.png dataset_8_undistorted/keyframe_2_frame_000683.png 0.9184
dataset_8_undistorted/keyframe_2_frame_000400.png dataset_8_undistorted/keyframe_2_frame_000649.png 0.9068
dataset_8_undistorted/keyframe_1_frame_000277.png dataset_8_undistorted/keyframe_1_frame_000403.png 0.6281
dataset_9_undistorted/keyframe_0_frame_000014.png dataset_9_undistorted/keyframe_0_frame_000019.png 0.9630
dataset_8_undistorted/keyframe_3_frame_000072.png dataset_8_undistorted/keyframe_3_frame_000717.png 0.6729
dataset_8_undistorted/keyframe_2_frame_000133.png dataset_8_undistorted/keyframe_2_frame_000426.png 0.9238
dataset_8_undistorted/keyframe_0_frame_000349.png dataset_8_undistorted/keyframe_0_frame_000883.png 0.5650
dataset_9_undistorted/keyframe_1_frame_000227.png dataset_9_undistorted/keyframe_1_frame_000273.png 0.5555
dataset_8_undistorted/keyframe_0_frame_000150.png dataset_8_undistorted/keyframe_0_frame_000619.png 0.5362
dataset_8_undistorted/keyframe_2_frame_000195.png dataset_8_undistorted/keyframe_2_frame_000351.png 0.9297
dataset_8_undistorted/keyframe_0_frame_000110.png dataset_8_undistorted/keyframe_0_frame_000494.png 0.5200
dataset_9_undistorted/keyframe_0_frame_000708.png dataset_9_undistorted/keyframe_0_frame_000786.png 0.9072
dataset_8_undistorted/keyframe_0_frame_000414.png dataset_8_undistorted/keyframe_0_frame_000846.png 0.4386
dataset_8_undistorted/keyframe_2_frame_000021.png dataset_8_undistorted/keyframe_2_frame_000360.png 0.6929
dataset_8_undistorted/keyframe_0_frame_000072.png dataset_8_undistorted/keyframe_0_frame_000909.png 0.4434
dataset_9_undistorted/keyframe_0_frame_000550.png dataset_9_undistorted/keyframe_0_frame_000560.png 0.9689
dataset_8_undistorted/keyframe_3_frame_000068.png dataset_8_undistorted/keyframe_3_frame_000215.png 0.7561
dataset_8_undistorted/keyframe_1_frame_000255.png dataset_8_undistorted/keyframe_1_frame_000563.png 0.4479
dataset_8_undistorted/keyframe_0_frame_000284.png dataset_8_undistorted/keyframe_0_frame_000798.png 0.4700
dataset_8_undistorted/keyframe_0_frame_000751.png dataset_8_undistorted/keyframe_0_frame_000772.png 0.8265
dataset_8_undistorted/keyframe_1_frame_000039.png dataset_8_undistorted/keyframe_1_frame_000253.png 0.6315
dataset_8_undistorted/keyframe_0_frame_000200.png dataset_8_undistorted/keyframe_0_frame_000689.png 0.5061
dataset_8_undistorted/keyframe_2_frame_000179.png dataset_8_undistorted/keyframe_2_frame_000624.png 0.9865
dataset_8_undistorted/keyframe_3_frame_000092.png dataset_8_undistorted/keyframe_3_frame_000657.png 0.7000
dataset_8_undistorted/keyframe_3_frame_000152.png dataset_8_undistorted/keyframe_3_frame_000554.png 0.8360
dataset_9_undistorted/keyframe_0_frame_000214.png dataset_9_undistorted/keyframe_0_frame_000716.png 0.5343
dataset_8_undistorted/keyframe_0_frame_000752.png dataset_8_undistorted/keyframe_0_frame_000768.png 0.8752
dataset_8_undistorted/keyframe_0_frame_000105.png dataset_8_undistorted/keyframe_0_frame_000283.png 0.9349
dataset_8_undistorted/keyframe_0_frame_000646.png dataset_8_undistorted/keyframe_0_frame_000918.png 0.7583
dataset_8_undistorted/keyframe_1_frame_000239.png dataset_8_undistorted/keyframe_1_frame_000473.png 0.4735
dataset_8_undistorted/keyframe_2_frame_000129.png dataset_8_undistorted/keyframe_2_frame_000680.png 0.9344
dataset_8_undistorted/keyframe_1_frame_000218.png dataset_8_undistorted/keyframe_1_frame_000430.png 0.4944
dataset_9_undistorted/keyframe_1_frame_000165.png dataset_9_undistorted/keyframe_1_frame_000199.png 0.8797
dataset_8_undistorted/keyframe_0_frame_000175.png dataset_8_undistorted/keyframe_0_frame_000445.png 0.5100
dataset_9_undistorted/keyframe_3_frame_000035.png dataset_9_undistorted/keyframe_3_frame_000088.png 0.4434
dataset_8_undistorted/keyframe_3_frame_000449.png dataset_8_undistorted/keyframe_3_frame_000734.png 0.7586
dataset_8_undistorted/keyframe_0_frame_000631.png dataset_8_undistorted/keyframe_0_frame_000748.png 0.8924
dataset_9_undistorted/keyframe_0_frame_000238.png dataset_9_undistorted/keyframe_0_frame_000490.png 0.5873
dataset_8_undistorted/keyframe_1_frame_000372.png dataset_8_undistorted/keyframe_1_frame_000443.png 0.5306
dataset_8_undistorted/keyframe_2_frame_000383.png dataset_8_undistorted/keyframe_2_frame_000651.png 0.8701
dataset_8_undistorted/keyframe_3_frame_000384.png dataset_8_undistorted/keyframe_3_frame_000614.png 0.6210
dataset_8_undistorted/keyframe_2_frame_000150.png dataset_8_undistorted/keyframe_2_frame_000552.png 0.8907
dataset_8_undistorted/keyframe_1_frame_000201.png dataset_8_undistorted/keyframe_1_frame_000363.png 0.7046
dataset_9_undistorted/keyframe_2_frame_000021.png dataset_9_undistorted/keyframe_2_frame_000672.png 0.7456
dataset_8_undistorted/keyframe_3_frame_000167.png dataset_8_undistorted/keyframe_3_frame_000494.png 0.9543
dataset_8_undistorted/keyframe_0_frame_000187.png dataset_8_undistorted/keyframe_0_frame_000709.png 0.5062
dataset_8_undistorted/keyframe_2_frame_000099.png dataset_8_undistorted/keyframe_2_frame_000344.png 0.9660
dataset_8_undistorted/keyframe_1_frame_000028.png dataset_8_undistorted/keyframe_1_frame_000485.png 0.4861
dataset_8_undistorted/keyframe_1_frame_000041.png dataset_8_undistorted/keyframe_1_frame_000359.png 0.8492
dataset_8_undistorted/keyframe_1_frame_000061.png dataset_8_undistorted/keyframe_1_frame_000136.png 0.5307
dataset_8_undistorted/keyframe_2_frame_000490.png dataset_8_undistorted/keyframe_2_frame_000669.png 0.9332
dataset_8_undistorted/keyframe_2_frame_000109.png dataset_8_undistorted/keyframe_2_frame_000456.png 0.9922
dataset_8_undistorted/keyframe_1_frame_000298.png dataset_8_undistorted/keyframe_1_frame_000570.png 0.5075
dataset_9_undistorted/keyframe_2_frame_000171.png dataset_9_undistorted/keyframe_2_frame_000285.png 1.0000
dataset_8_undistorted/keyframe_0_frame_000098.png dataset_8_undistorted/keyframe_0_frame_000231.png 0.8429
dataset_9_undistorted/keyframe_0_frame_000640.png dataset_9_undistorted/keyframe_0_frame_000731.png 0.7639
dataset_8_undistorted/keyframe_3_frame_000082.png dataset_8_undistorted/keyframe_3_frame_000550.png 0.7807
dataset_8_undistorted/keyframe_2_frame_000571.png dataset_8_undistorted/keyframe_2_frame_000615.png 0.9979
dataset_8_undistorted/keyframe_1_frame_000156.png dataset_8_undistorted/keyframe_1_frame_000408.png 0.4366
dataset_9_undistorted/keyframe_0_frame_000470.png dataset_9_undistorted/keyframe_0_frame_000805.png 0.6842
dataset_8_undistorted/keyframe_1_frame_000048.png dataset_8_undistorted/keyframe_1_frame_000167.png 0.5113
dataset_8_undistorted/keyframe_2_frame_000087.png dataset_8_undistorted/keyframe_2_frame_000654.png 0.9177
dataset_8_undistorted/keyframe_1_frame_000221.png dataset_8_undistorted/keyframe_1_frame_000225.png 0.9619
dataset_8_undistorted/keyframe_1_frame_000084.png dataset_8_undistorted/keyframe_1_frame_000382.png 0.9123
dataset_8_undistorted/keyframe_1_frame_000242.png dataset_8_undistorted/keyframe_1_frame_000343.png 0.8106
dataset_8_undistorted/keyframe_1_frame_000095.png dataset_8_undistorted/keyframe_1_frame_000097.png 0.9873
dataset_8_undistorted/keyframe_1_frame_000145.png dataset_8_undistorted/keyframe_1_frame_000204.png 0.7829
dataset_9_undistorted/keyframe_0_frame_000058.png dataset_9_undistorted/keyframe_0_frame_000494.png 0.4002
dataset_9_undistorted/keyframe_1_frame_000060.png dataset_9_undistorted/keyframe_1_frame_000185.png 0.9677
dataset_8_undistorted/keyframe_2_frame_000334.png dataset_8_undistorted/keyframe_2_frame_000562.png 0.8824
dataset_9_undistorted/keyframe_0_frame_000266.png dataset_9_undistorted/keyframe_0_frame_000565.png 0.5815
dataset_9_undistorted/keyframe_3_frame_000145.png dataset_9_undistorted/keyframe_3_frame_000162.png 0.4606
dataset_9_undistorted/keyframe_0_frame_000639.png dataset_9_undistorted/keyframe_0_frame_000823.png 0.8684
dataset_8_undistorted/keyframe_3_frame_000048.png dataset_8_undistorted/keyframe_3_frame_000174.png 0.7652
dataset_8_undistorted/keyframe_0_frame_000017.png dataset_8_undistorted/keyframe_0_frame_000450.png 0.4203
dataset_9_undistorted/keyframe_2_frame_000331.png dataset_9_undistorted/keyframe_2_frame_000646.png 1.0000
dataset_9_undistorted/keyframe_0_frame_000086.png dataset_9_undistorted/keyframe_0_frame_000109.png 0.8676
dataset_8_undistorted/keyframe_0_frame_000295.png dataset_8_undistorted/keyframe_0_frame_000473.png 0.5445
dataset_8_undistorted/keyframe_3_frame_000299.png dataset_8_undistorted/keyframe_3_frame_000846.png 0.6786
dataset_8_undistorted/keyframe_0_frame_000539.png dataset_8_undistorted/keyframe_0_frame_000881.png 0.7277
dataset_8_undistorted/keyframe_0_frame_000049.png dataset_8_undistorted/keyframe_0_frame_000656.png 0.4013
dataset_9_undistorted/keyframe_1_frame_000063.png dataset_9_undistorted/keyframe_1_frame_000200.png 0.9268
dataset_8_undistorted/keyframe_3_frame_000342.png dataset_8_undistorted/keyframe_3_frame_000748.png 0.8736
dataset_8_undistorted/keyframe_3_frame_000019.png dataset_8_undistorted/keyframe_3_frame_000810.png 0.5908
dataset_8_undistorted/keyframe_2_frame_000329.png dataset_8_undistorted/keyframe_2_frame_000357.png 0.8281
dataset_8_undistorted/keyframe_0_frame_000648.png dataset_8_undistorted/keyframe_0_frame_000690.png 0.9383
dataset_8_undistorted/keyframe_2_frame_000038.png dataset_8_undistorted/keyframe_2_frame_000079.png 0.8412
dataset_8_undistorted/keyframe_3_frame_000014.png dataset_8_undistorted/keyframe_3_frame_000598.png 0.6407
dataset_8_undistorted/keyframe_2_frame_000297.png dataset_8_undistorted/keyframe_2_frame_000526.png 0.8931
dataset_8_undistorted/keyframe_0_frame_000412.png dataset_8_undistorted/keyframe_0_frame_000545.png 0.6501
dataset_9_undistorted/keyframe_0_frame_000495.png dataset_9_undistorted/keyframe_0_frame_000723.png 0.7101
dataset_8_undistorted/keyframe_2_frame_000472.png dataset_8_undistorted/keyframe_2_frame_000519.png 0.9536
dataset_8_undistorted/keyframe_0_frame_000355.png dataset_8_undistorted/keyframe_0_frame_000514.png 0.7122
dataset_9_undistorted/keyframe_3_frame_000164.png dataset_9_undistorted/keyframe_3_frame_000169.png 0.9794
dataset_8_undistorted/keyframe_0_frame_000137.png dataset_8_undistorted/keyframe_0_frame_000188.png 0.9201
dataset_8_undistorted/keyframe_0_frame_000046.png dataset_8_undistorted/keyframe_0_frame_000776.png 0.4551
dataset_8_undistorted/keyframe_1_frame_000036.png dataset_8_undistorted/keyframe_1_frame_000225.png 0.5594
dataset_8_undistorted/keyframe_3_frame_000009.png dataset_8_undistorted/keyframe_3_frame_000171.png 0.7144
dataset_8_undistorted/keyframe_1_frame_000078.png dataset_8_undistorted/keyframe_1_frame_000610.png 0.6151
dataset_8_undistorted/keyframe_3_frame_000344.png dataset_8_undistorted/keyframe_3_frame_000376.png 0.9828
dataset_8_undistorted/keyframe_2_frame_000162.png dataset_8_undistorted/keyframe_2_frame_000192.png 0.9201
dataset_8_undistorted/keyframe_3_frame_000021.png dataset_8_undistorted/keyframe_3_frame_000587.png 0.6723
dataset_8_undistorted/keyframe_0_frame_000650.png dataset_8_undistorted/keyframe_0_frame_000784.png 0.7120
